ID,Req. Timestamp,Resp. Timestamp,Method,URL,Code,Reason,RTT,Size Resp. Header,Size Resp. Body
4017,Mon Mar 24 13:19:12 IST 2025,Mon Mar 24 13:19:12 IST 2025,GET,http://127.0.0.1:9090/dvwa/js,301,Moved Permanently,1,211,315
4018,Mon Mar 24 13:19:12 IST 2025,Mon Mar 24 13:19:12 IST 2025,GET,http://127.0.0.1:9090/instructions.php?doc=Set-cookie%3A+Tamper%3D9bc0ceab-ec5f-40ca-bf7d-54fa218cb8fb,200,OK,1,273,14434
4019,Mon Mar 24 13:19:12 IST 2025,Mon Mar 24 13:19:12 IST 2025,GET,http://127.0.0.1:9090/instructions.php?doc=any%0D%0ASet-cookie%3A+Tamper%3D9bc0ceab-ec5f-40ca-bf7d-54fa218cb8fb,200,OK,1,273,14014
4020,Mon Mar 24 13:19:12 IST 2025,Mon Mar 24 13:19:12 IST 2025,GET,http://127.0.0.1:9090/instructions.php?doc=any%3F%0D%0ASet-cookie%3A+Tamper%3D9bc0ceab-ec5f-40ca-bf7d-54fa218cb8fb,200,OK,1,273,14014
4021,Mon Mar 24 13:19:12 IST 2025,Mon Mar 24 13:19:12 IST 2025,GET,http://127.0.0.1:9090/instructions.php?doc=any%0ASet-cookie%3A+Tamper%3D9bc0ceab-ec5f-40ca-bf7d-54fa218cb8fb,200,OK,1,273,14014
4022,Mon Mar 24 13:19:12 IST 2025,Mon Mar 24 13:19:12 IST 2025,GET,http://127.0.0.1:9090/instructions.php?doc=any%3F%0ASet-cookie%3A+Tamper%3D9bc0ceab-ec5f-40ca-bf7d-54fa218cb8fb,200,OK,3,273,14014
4023,Mon Mar 24 13:19:12 IST 2025,Mon Mar 24 13:19:12 IST 2025,GET,http://127.0.0.1:9090/instructions.php?doc=any%0D%0ASet-cookie%3A+Tamper%3D9bc0ceab-ec5f-40ca-bf7d-54fa218cb8fb%0D%0A,200,OK,2,273,14014
4024,Mon Mar 24 13:19:12 IST 2025,Mon Mar 24 13:19:12 IST 2025,GET,http://127.0.0.1:9090/var,404,Not Found,0,161,278
4025,Mon Mar 24 13:19:12 IST 2025,Mon Mar 24 13:19:12 IST 2025,GET,http://127.0.0.1:9090/instructions.php?doc=any%3F%0D%0ASet-cookie%3A+Tamper%3D9bc0ceab-ec5f-40ca-bf7d-54fa218cb8fb%0D%0A,200,OK,1,273,14014
4026,Mon Mar 24 13:19:12 IST 2025,Mon Mar 24 13:19:12 IST 2025,GET,http://127.0.0.1:9090/var/www,404,Not Found,1,161,282
4027,Mon Mar 24 13:19:12 IST 2025,Mon Mar 24 13:19:12 IST 2025,GET,http://127.0.0.1:9090/var/www/html,404,Not Found,3,161,287
4028,Mon Mar 24 13:19:12 IST 2025,Mon Mar 24 13:19:12 IST 2025,GET,http://127.0.0.1:9090/var/www/html/config,404,Not Found,0,161,294
4029,Mon Mar 24 13:19:12 IST 2025,Mon Mar 24 13:19:12 IST 2025,GET,http://127.0.0.1:9090/login.php,200,OK,5,272,1523
4031,Mon Mar 24 13:19:12 IST 2025,Mon Mar 24 13:19:12 IST 2025,POST,http://127.0.0.1:9090/login.php,200,OK,2,272,1562
4032,Mon Mar 24 13:19:12 IST 2025,Mon Mar 24 13:19:12 IST 2025,GET,http://127.0.0.1:9090/login.php,200,OK,6,272,1523
4034,Mon Mar 24 13:19:12 IST 2025,Mon Mar 24 13:19:12 IST 2025,GET,http://127.0.0.1:9090/setup.php,200,OK,10,272,4075
4036,Mon Mar 24 13:19:12 IST 2025,Mon Mar 24 13:19:12 IST 2025,POST,http://127.0.0.1:9090/login.php,200,OK,2,272,1573
4037,Mon Mar 24 13:19:12 IST 2025,Mon Mar 24 13:19:12 IST 2025,GET,http://127.0.0.1:9090/login.php,200,OK,7,272,1523
4039,Mon Mar 24 13:19:12 IST 2025,Mon Mar 24 13:19:12 IST 2025,POST,http://127.0.0.1:9090/setup.php,200,OK,7,272,4156
4040,Mon Mar 24 13:19:12 IST 2025,Mon Mar 24 13:19:12 IST 2025,POST,http://127.0.0.1:9090/login.php,200,OK,4,272,1523
4041,Mon Mar 24 13:19:12 IST 2025,Mon Mar 24 13:19:12 IST 2025,GET,http://127.0.0.1:9090/setup.php,200,OK,4,272,4156
4043,Mon Mar 24 13:19:12 IST 2025,Mon Mar 24 13:19:12 IST 2025,GET,http://127.0.0.1:9090/docs,301,Moved Permanently,1,208,312
4044,Mon Mar 24 13:19:12 IST 2025,Mon Mar 24 13:19:12 IST 2025,POST,http://127.0.0.1:9090/setup.php,200,OK,6,272,4075
4045,Mon Mar 24 13:19:12 IST 2025,Mon Mar 24 13:19:12 IST 2025,GET,http://127.0.0.1:9090/login.php,200,OK,7,272,1523
4047,Mon Mar 24 13:19:12 IST 2025,Mon Mar 24 13:19:12 IST 2025,POST,http://127.0.0.1:9090/login.php,200,OK,2,272,1562
4048,Mon Mar 24 13:19:12 IST 2025,Mon Mar 24 13:19:12 IST 2025,GET,http://127.0.0.1:9090/setup.php,200,OK,4,272,4075
4050,Mon Mar 24 13:19:12 IST 2025,Mon Mar 24 13:19:12 IST 2025,GET,http://127.0.0.1:9090/login.php,200,OK,8,272,1523
4052,Mon Mar 24 13:19:12 IST 2025,Mon Mar 24 13:19:12 IST 2025,GET,http://127.0.0.1:9090/dvwa,301,Moved Permanently,1,208,312
4053,Mon Mar 24 13:19:12 IST 2025,Mon Mar 24 13:19:12 IST 2025,GET,http://127.0.0.1:9090/dvwa/css,301,Moved Permanently,0,212,316
4054,Mon Mar 24 13:19:12 IST 2025,Mon Mar 24 13:19:12 IST 2025,POST,http://127.0.0.1:9090/setup.php,200,OK,20,272,4726
4055,Mon Mar 24 13:19:12 IST 2025,Mon Mar 24 13:19:12 IST 2025,GET,http://127.0.0.1:9090/setup.php,200,OK,2,272,4075
4057,Mon Mar 24 13:19:12 IST 2025,Mon Mar 24 13:19:12 IST 2025,POST,http://127.0.0.1:9090/login.php,200,OK,19,272,1523
4058,Mon Mar 24 13:19:12 IST 2025,Mon Mar 24 13:19:12 IST 2025,GET,http://127.0.0.1:9090/login.php,200,OK,2,272,1523
4060,Mon Mar 24 13:19:12 IST 2025,Mon Mar 24 13:19:12 IST 2025,POST,http://127.0.0.1:9090/setup.php,200,OK,2,272,4195
4061,Mon Mar 24 13:19:12 IST 2025,Mon Mar 24 13:19:12 IST 2025,POST,http://127.0.0.1:9090/login.php,200,OK,6,272,1523
4062,Mon Mar 24 13:19:12 IST 2025,Mon Mar 24 13:19:12 IST 2025,GET,http://127.0.0.1:9090/login.php,200,OK,1,272,1523
4064,Mon Mar 24 13:19:12 IST 2025,Mon Mar 24 13:19:12 IST 2025,GET,http://127.0.0.1:9090/dvwa/images,301,Moved Permanently,0,215,319
4065,Mon Mar 24 13:19:12 IST 2025,Mon Mar 24 13:19:12 IST 2025,GET,http://127.0.0.1:9090/setup.php,200,OK,4,272,4075
4067,Mon Mar 24 13:19:12 IST 2025,Mon Mar 24 13:19:12 IST 2025,POST,http://127.0.0.1:9090/setup.php,200,OK,10,272,4156
4068,Mon Mar 24 13:19:12 IST 2025,Mon Mar 24 13:19:12 IST 2025,POST,http://127.0.0.1:9090/login.php,200,OK,2,272,1562
4069,Mon Mar 24 13:19:12 IST 2025,Mon Mar 24 13:19:12 IST 2025,GET,http://127.0.0.1:9090/login.php,200,OK,3,272,1523
4071,Mon Mar 24 13:19:12 IST 2025,Mon Mar 24 13:19:12 IST 2025,GET,http://127.0.0.1:9090/setup.php,200,OK,7,272,4075
4073,Mon Mar 24 13:19:12 IST 2025,Mon Mar 24 13:19:12 IST 2025,POST,http://127.0.0.1:9090/setup.php,200,OK,1,272,4156
4074,Mon Mar 24 13:19:12 IST 2025,Mon Mar 24 13:19:12 IST 2025,POST,http://127.0.0.1:9090/login.php,200,OK,2,272,1562
4075,Mon Mar 24 13:19:12 IST 2025,Mon Mar 24 13:19:12 IST 2025,GET,http://127.0.0.1:9090/login.php,200,OK,2,272,1523
4076,Mon Mar 24 13:19:12 IST 2025,Mon Mar 24 13:19:12 IST 2025,GET,http://127.0.0.1:9090/setup.php,200,OK,4,272,4075
4079,Mon Mar 24 13:19:12 IST 2025,Mon Mar 24 13:19:12 IST 2025,POST,http://127.0.0.1:9090/login.php,200,OK,1,272,1573
4080,Mon Mar 24 13:19:12 IST 2025,Mon Mar 24 13:19:12 IST 2025,GET,http://127.0.0.1:9090/login.php,200,OK,8,272,1523
4082,Mon Mar 24 13:19:12 IST 2025,Mon Mar 24 13:19:12 IST 2025,POST,http://127.0.0.1:9090/setup.php,200,OK,4,272,4156
4083,Mon Mar 24 13:19:12 IST 2025,Mon Mar 24 13:19:12 IST 2025,POST,http://127.0.0.1:9090/login.php,200,OK,3,272,1573
4084,Mon Mar 24 13:19:12 IST 2025,Mon Mar 24 13:19:12 IST 2025,GET,http://127.0.0.1:9090/setup.php,200,OK,1,272,4075
4086,Mon Mar 24 13:19:12 IST 2025,Mon Mar 24 13:19:12 IST 2025,POST,http://127.0.0.1:9090/setup.php,200,OK,1,272,4156
4087,Mon Mar 24 13:19:12 IST 2025,Mon Mar 24 13:19:12 IST 2025,GET,http://127.0.0.1:9090/login.php,200,OK,8,272,1523
4089,Mon Mar 24 13:19:12 IST 2025,Mon Mar 24 13:19:12 IST 2025,POST,http://127.0.0.1:9090/setup.php,200,OK,4,272,4206
4090,Mon Mar 24 13:19:12 IST 2025,Mon Mar 24 13:19:12 IST 2025,POST,http://127.0.0.1:9090/login.php,200,OK,1,272,1523
4091,Mon Mar 24 13:19:12 IST 2025,Mon Mar 24 13:19:12 IST 2025,GET,http://127.0.0.1:9090/login.php,200,OK,4,272,1573
4093,Mon Mar 24 13:19:12 IST 2025,Mon Mar 24 13:19:12 IST 2025,POST,http://127.0.0.1:9090/setup.php,200,OK,7,272,4145
4094,Mon Mar 24 13:19:12 IST 2025,Mon Mar 24 13:19:12 IST 2025,POST,http://127.0.0.1:9090/login.php,200,OK,2,272,1523
4095,Mon Mar 24 13:19:12 IST 2025,Mon Mar 24 13:19:12 IST 2025,GET,http://127.0.0.1:9090/login.php,200,OK,12,272,1523
4097,Mon Mar 24 13:19:12 IST 2025,Mon Mar 24 13:19:12 IST 2025,POST,http://127.0.0.1:9090/setup.php,200,OK,9,272,4156
4098,Mon Mar 24 13:19:12 IST 2025,Mon Mar 24 13:19:12 IST 2025,POST,http://127.0.0.1:9090/login.php,200,OK,6,272,1623
4099,Mon Mar 24 13:19:12 IST 2025,Mon Mar 24 13:19:12 IST 2025,POST,http://127.0.0.1:9090/setup.php,200,OK,4,272,4075
4100,Mon Mar 24 13:19:12 IST 2025,Mon Mar 24 13:19:12 IST 2025,GET,http://127.0.0.1:9090/login.php,200,OK,2,272,1573
4102,Mon Mar 24 13:19:12 IST 2025,Mon Mar 24 13:19:12 IST 2025,POST,http://127.0.0.1:9090/setup.php,200,OK,5,272,4145
4103,Mon Mar 24 13:19:12 IST 2025,Mon Mar 24 13:19:12 IST 2025,POST,http://127.0.0.1:9090/login.php,200,OK,5,272,1523
4105,Mon Mar 24 13:19:12 IST 2025,Mon Mar 24 13:19:12 IST 2025,GET,http://127.0.0.1:9090/login.php,200,OK,4,272,1573
4104,Mon Mar 24 13:19:12 IST 2025,Mon Mar 24 13:19:12 IST 2025,POST,http://127.0.0.1:9090/setup.php,200,OK,1,272,4075
4107,Mon Mar 24 13:19:12 IST 2025,Mon Mar 24 13:19:12 IST 2025,POST,http://127.0.0.1:9090/login.php,200,OK,2,272,1573
4108,Mon Mar 24 13:19:12 IST 2025,Mon Mar 24 13:19:12 IST 2025,GET,http://127.0.0.1:9090/login.php,200,OK,5,272,1523
4110,Mon Mar 24 13:19:12 IST 2025,Mon Mar 24 13:19:12 IST 2025,POST,http://127.0.0.1:9090/login.php,200,OK,2,272,1523
4111,Mon Mar 24 13:19:12 IST 2025,Mon Mar 24 13:19:12 IST 2025,GET,http://127.0.0.1:9090/login.php,200,OK,3,272,1523
4113,Mon Mar 24 13:19:12 IST 2025,Mon Mar 24 13:19:12 IST 2025,POST,http://127.0.0.1:9090/login.php,200,OK,2,272,1562
4114,Mon Mar 24 13:19:12 IST 2025,Mon Mar 24 13:19:12 IST 2025,GET,http://127.0.0.1:9090/login.php,200,OK,3,272,1523
4116,Mon Mar 24 13:19:12 IST 2025,Mon Mar 24 13:19:12 IST 2025,POST,http://127.0.0.1:9090/login.php,200,OK,2,272,1562
4117,Mon Mar 24 13:19:12 IST 2025,Mon Mar 24 13:19:12 IST 2025,GET,http://127.0.0.1:9090/login.php,200,OK,2,272,1523
4119,Mon Mar 24 13:19:12 IST 2025,Mon Mar 24 13:19:12 IST 2025,POST,http://127.0.0.1:9090/login.php,200,OK,2,272,1562
4120,Mon Mar 24 13:19:12 IST 2025,Mon Mar 24 13:19:12 IST 2025,GET,http://127.0.0.1:9090/login.php,200,OK,3,272,1523
4122,Mon Mar 24 13:19:12 IST 2025,Mon Mar 24 13:19:12 IST 2025,POST,http://127.0.0.1:9090/login.php,200,OK,2,272,1562
4123,Mon Mar 24 13:19:12 IST 2025,Mon Mar 24 13:19:12 IST 2025,GET,http://127.0.0.1:9090/login.php,200,OK,2,272,1523
4125,Mon Mar 24 13:19:12 IST 2025,Mon Mar 24 13:19:12 IST 2025,POST,http://127.0.0.1:9090/login.php,200,OK,3,272,1562
4126,Mon Mar 24 13:19:12 IST 2025,Mon Mar 24 13:19:12 IST 2025,GET,http://127.0.0.1:9090/login.php,200,OK,2,272,1523
4128,Mon Mar 24 13:19:12 IST 2025,Mon Mar 24 13:19:12 IST 2025,POST,http://127.0.0.1:9090/login.php,200,OK,2,272,1562
4129,Mon Mar 24 13:19:12 IST 2025,Mon Mar 24 13:19:12 IST 2025,GET,http://127.0.0.1:9090/dvwa/js,301,Moved Permanently,1,211,315
4130,Mon Mar 24 13:19:12 IST 2025,Mon Mar 24 13:19:12 IST 2025,POST,http://127.0.0.1:9090/login.php,200,OK,2,272,1573
4131,Mon Mar 24 13:19:12 IST 2025,Mon Mar 24 13:19:12 IST 2025,POST,http://127.0.0.1:9090/login.php,200,OK,2,272,1573
4132,Mon Mar 24 13:19:12 IST 2025,Mon Mar 24 13:19:12 IST 2025,POST,http://127.0.0.1:9090/login.php,200,OK,2,272,1573
4133,Mon Mar 24 13:19:12 IST 2025,Mon Mar 24 13:19:12 IST 2025,POST,http://127.0.0.1:9090/login.php,200,OK,1,272,1573
4134,Mon Mar 24 13:19:12 IST 2025,Mon Mar 24 13:19:12 IST 2025,GET,http://127.0.0.1:9090/instructions.php?doc=copying,200,OK,2,273,38781
4135,Mon Mar 24 13:19:12 IST 2025,Mon Mar 24 13:19:12 IST 2025,GET,http://127.0.0.1:9090/instructions.php?=,200,OK,1,273,14014
4136,Mon Mar 24 13:19:12 IST 2025,Mon Mar 24 13:19:12 IST 2025,POST,http://127.0.0.1:9090/login.php,200,OK,2,272,1573
4137,Mon Mar 24 13:19:12 IST 2025,Mon Mar 24 13:19:12 IST 2025,POST,http://127.0.0.1:9090/login.php,200,OK,3,272,1573
4138,Mon Mar 24 13:19:12 IST 2025,Mon Mar 24 13:19:12 IST 2025,GET,http://127.0.0.1:9090/instructions.php?doc=,200,OK,3,273,14014
4139,Mon Mar 24 13:19:12 IST 2025,Mon Mar 24 13:19:12 IST 2025,GET,http://127.0.0.1:9090/var,404,Not Found,3,161,278
4140,Mon Mar 24 13:19:12 IST 2025,Mon Mar 24 13:19:12 IST 2025,GET,http://127.0.0.1:9090/var/www,404,Not Found,1,161,282
4141,Mon Mar 24 13:19:12 IST 2025,Mon Mar 24 13:19:12 IST 2025,GET,http://127.0.0.1:9090/instructions.php?doc=%40,200,OK,9,273,14014
4142,Mon Mar 24 13:19:12 IST 2025,Mon Mar 24 13:19:12 IST 2025,GET,http://127.0.0.1:9090/var/www/html,404,Not Found,0,161,287
4143,Mon Mar 24 13:19:12 IST 2025,Mon Mar 24 13:19:12 IST 2025,GET,http://127.0.0.1:9090/var/www/html/config,404,Not Found,1,161,294
4144,Mon Mar 24 13:19:12 IST 2025,Mon Mar 24 13:19:12 IST 2025,GET,http://127.0.0.1:9090/instructions.php?doc=%2B,200,OK,9,273,14014
4145,Mon Mar 24 13:19:12 IST 2025,Mon Mar 24 13:19:12 IST 2025,GET,http://127.0.0.1:9090/instructions.php?doc=%00,200,OK,1,273,14014
4146,Mon Mar 24 13:19:12 IST 2025,Mon Mar 24 13:19:12 IST 2025,GET,http://127.0.0.1:9090/instructions.php?doc=%7C,200,OK,7,273,14014
4147,Mon Mar 24 13:19:13 IST 2025,Mon Mar 24 13:19:13 IST 2025,GET,http://127.0.0.1:9090/elmah.axd,404,Not Found,1,161,284
4148,Mon Mar 24 13:19:13 IST 2025,Mon Mar 24 13:19:13 IST 2025,GET,http://127.0.0.1:9090/trace.axd,404,Not Found,2,161,284
4149,Mon Mar 24 13:19:13 IST 2025,Mon Mar 24 13:19:13 IST 2025,GET,http://127.0.0.1:9090/docs,301,Moved Permanently,0,208,312
4150,Mon Mar 24 13:19:13 IST 2025,Mon Mar 24 13:19:13 IST 2025,GET,http://127.0.0.1:9090/dvwa,301,Moved Permanently,0,208,312
4152,Mon Mar 24 13:19:13 IST 2025,Mon Mar 24 13:19:13 IST 2025,GET,http://127.0.0.1:9090/dvwa/css,301,Moved Permanently,0,212,316
4151,Mon Mar 24 13:19:13 IST 2025,Mon Mar 24 13:19:13 IST 2025,GET,http://127.0.0.1:9090/docs/trace.axd,404,Not Found,1,161,289
4153,Mon Mar 24 13:19:13 IST 2025,Mon Mar 24 13:19:13 IST 2025,GET,http://127.0.0.1:9090/dvwa/trace.axd,404,Not Found,1,161,289
4154,Mon Mar 24 13:19:13 IST 2025,Mon Mar 24 13:19:13 IST 2025,GET,http://127.0.0.1:9090/dvwa/css/trace.axd,404,Not Found,2,161,293
4155,Mon Mar 24 13:19:13 IST 2025,Mon Mar 24 13:19:13 IST 2025,GET,http://127.0.0.1:9090/dvwa/images,301,Moved Permanently,1,215,319
4156,Mon Mar 24 13:19:13 IST 2025,Mon Mar 24 13:19:13 IST 2025,GET,http://127.0.0.1:9090/dvwa/images/trace.axd,404,Not Found,1,161,296
4157,Mon Mar 24 13:19:13 IST 2025,Mon Mar 24 13:19:13 IST 2025,GET,http://127.0.0.1:9090/dvwa/js,301,Moved Permanently,0,211,315
4158,Mon Mar 24 13:19:13 IST 2025,Mon Mar 24 13:19:13 IST 2025,GET,http://127.0.0.1:9090/dvwa/js/trace.axd,404,Not Found,1,161,292
4159,Mon Mar 24 13:19:13 IST 2025,Mon Mar 24 13:19:13 IST 2025,GET,http://127.0.0.1:9090/var,404,Not Found,1,161,278
4160,Mon Mar 24 13:19:13 IST 2025,Mon Mar 24 13:19:13 IST 2025,GET,http://127.0.0.1:9090/var/www,404,Not Found,0,161,282
4161,Mon Mar 24 13:19:13 IST 2025,Mon Mar 24 13:19:13 IST 2025,GET,http://127.0.0.1:9090/var/www/html,404,Not Found,1,161,287
4162,Mon Mar 24 13:19:13 IST 2025,Mon Mar 24 13:19:13 IST 2025,GET,http://127.0.0.1:9090/var/www/html/config,404,Not Found,1,161,294
4163,Mon Mar 24 13:19:13 IST 2025,Mon Mar 24 13:19:13 IST 2025,GET,http://127.0.0.1:9090/var/trace.axd,404,Not Found,1,161,288
4164,Mon Mar 24 13:19:13 IST 2025,Mon Mar 24 13:19:13 IST 2025,GET,http://127.0.0.1:9090/var/www/trace.axd,404,Not Found,1,161,292
4165,Mon Mar 24 13:19:13 IST 2025,Mon Mar 24 13:19:13 IST 2025,GET,http://127.0.0.1:9090/var/www/html/trace.axd,404,Not Found,1,161,297
4166,Mon Mar 24 13:19:13 IST 2025,Mon Mar 24 13:19:13 IST 2025,GET,http://127.0.0.1:9090/var/www/html/config/trace.axd,404,Not Found,5,161,304
4167,Mon Mar 24 13:19:13 IST 2025,Mon Mar 24 13:19:13 IST 2025,GET,http://127.0.0.1:9090/.htaccess,403,Forbidden,0,161,295
4168,Mon Mar 24 13:19:13 IST 2025,Mon Mar 24 13:19:13 IST 2025,GET,http://127.0.0.1:9090/docs,301,Moved Permanently,1,208,312
4169,Mon Mar 24 13:19:13 IST 2025,Mon Mar 24 13:19:13 IST 2025,GET,http://127.0.0.1:9090/dvwa,301,Moved Permanently,1,208,312
4170,Mon Mar 24 13:19:13 IST 2025,Mon Mar 24 13:19:13 IST 2025,GET,http://127.0.0.1:9090/dvwa/css,301,Moved Permanently,1,212,316
4171,Mon Mar 24 13:19:13 IST 2025,Mon Mar 24 13:19:13 IST 2025,GET,http://127.0.0.1:9090/docs/.htaccess,403,Forbidden,5,161,300
4172,Mon Mar 24 13:19:13 IST 2025,Mon Mar 24 13:19:13 IST 2025,GET,http://127.0.0.1:9090/dvwa/.htaccess,403,Forbidden,1,161,300
4174,Mon Mar 24 13:19:13 IST 2025,Mon Mar 24 13:19:13 IST 2025,GET,http://127.0.0.1:9090/dvwa/images,301,Moved Permanently,0,215,319
4173,Mon Mar 24 13:19:13 IST 2025,Mon Mar 24 13:19:13 IST 2025,GET,http://127.0.0.1:9090/dvwa/css/.htaccess,403,Forbidden,1,161,304
4175,Mon Mar 24 13:19:13 IST 2025,Mon Mar 24 13:19:13 IST 2025,GET,http://127.0.0.1:9090/dvwa/images/.htaccess,403,Forbidden,1,161,307
4176,Mon Mar 24 13:19:13 IST 2025,Mon Mar 24 13:19:13 IST 2025,GET,http://127.0.0.1:9090/dvwa/js,301,Moved Permanently,1,211,315
4177,Mon Mar 24 13:19:13 IST 2025,Mon Mar 24 13:19:13 IST 2025,GET,http://127.0.0.1:9090/dvwa/js/.htaccess,403,Forbidden,2,161,303
4178,Mon Mar 24 13:19:13 IST 2025,Mon Mar 24 13:19:13 IST 2025,GET,http://127.0.0.1:9090/var,404,Not Found,1,161,278
4179,Mon Mar 24 13:19:13 IST 2025,Mon Mar 24 13:19:13 IST 2025,GET,http://127.0.0.1:9090/var/www,404,Not Found,1,161,282
4180,Mon Mar 24 13:19:13 IST 2025,Mon Mar 24 13:19:13 IST 2025,GET,http://127.0.0.1:9090/var/www/html,404,Not Found,0,161,287
4181,Mon Mar 24 13:19:13 IST 2025,Mon Mar 24 13:19:13 IST 2025,GET,http://127.0.0.1:9090/var/www/html/config,404,Not Found,0,161,294
4182,Mon Mar 24 13:19:13 IST 2025,Mon Mar 24 13:19:13 IST 2025,GET,http://127.0.0.1:9090/var/.htaccess,404,Not Found,6,161,288
4183,Mon Mar 24 13:19:13 IST 2025,Mon Mar 24 13:19:13 IST 2025,GET,http://127.0.0.1:9090/var/www/.htaccess,404,Not Found,6,161,292
4184,Mon Mar 24 13:19:13 IST 2025,Mon Mar 24 13:19:13 IST 2025,GET,http://127.0.0.1:9090/var/www/html/.htaccess,404,Not Found,1,161,297
4185,Mon Mar 24 13:19:13 IST 2025,Mon Mar 24 13:19:13 IST 2025,GET,http://127.0.0.1:9090/var/www/html/config/.htaccess,404,Not Found,3,161,304
4186,Mon Mar 24 13:19:13 IST 2025,Mon Mar 24 13:19:13 IST 2025,GET,http://127.0.0.1:9090/.env,404,Not Found,2,161,279
4187,Mon Mar 24 13:19:13 IST 2025,Mon Mar 24 13:19:13 IST 2025,GET,http://127.0.0.1:9090/docs,301,Moved Permanently,1,208,312
4188,Mon Mar 24 13:19:13 IST 2025,Mon Mar 24 13:19:13 IST 2025,GET,http://127.0.0.1:9090/dvwa,301,Moved Permanently,1,208,312
4189,Mon Mar 24 13:19:13 IST 2025,Mon Mar 24 13:19:13 IST 2025,GET,http://127.0.0.1:9090/dvwa/css,301,Moved Permanently,1,212,316
4190,Mon Mar 24 13:19:13 IST 2025,Mon Mar 24 13:19:13 IST 2025,GET,http://127.0.0.1:9090/docs/.env,404,Not Found,5,161,284
4191,Mon Mar 24 13:19:13 IST 2025,Mon Mar 24 13:19:13 IST 2025,GET,http://127.0.0.1:9090/dvwa/.env,404,Not Found,2,161,284
4192,Mon Mar 24 13:19:13 IST 2025,Mon Mar 24 13:19:13 IST 2025,GET,http://127.0.0.1:9090/dvwa/css/.env,404,Not Found,0,161,288
4193,Mon Mar 24 13:19:13 IST 2025,Mon Mar 24 13:19:13 IST 2025,GET,http://127.0.0.1:9090/dvwa/images,301,Moved Permanently,0,215,319
4194,Mon Mar 24 13:19:13 IST 2025,Mon Mar 24 13:19:13 IST 2025,GET,http://127.0.0.1:9090/dvwa/images/.env,404,Not Found,1,161,291
4195,Mon Mar 24 13:19:13 IST 2025,Mon Mar 24 13:19:13 IST 2025,GET,http://127.0.0.1:9090/dvwa/js,301,Moved Permanently,0,211,315
4196,Mon Mar 24 13:19:13 IST 2025,Mon Mar 24 13:19:13 IST 2025,GET,http://127.0.0.1:9090/dvwa/js/.env,404,Not Found,3,161,287
4197,Mon Mar 24 13:19:13 IST 2025,Mon Mar 24 13:19:13 IST 2025,GET,http://127.0.0.1:9090/var,404,Not Found,1,161,278
4198,Mon Mar 24 13:19:13 IST 2025,Mon Mar 24 13:19:13 IST 2025,GET,http://127.0.0.1:9090/var/www,404,Not Found,1,161,282
4199,Mon Mar 24 13:19:13 IST 2025,Mon Mar 24 13:19:13 IST 2025,GET,http://127.0.0.1:9090/var/www/html,404,Not Found,3,161,287
4200,Mon Mar 24 13:19:13 IST 2025,Mon Mar 24 13:19:13 IST 2025,GET,http://127.0.0.1:9090/var/www/html/config,404,Not Found,1,161,294
4201,Mon Mar 24 13:19:13 IST 2025,Mon Mar 24 13:19:13 IST 2025,GET,http://127.0.0.1:9090/var/.env,404,Not Found,4,161,283
4202,Mon Mar 24 13:19:13 IST 2025,Mon Mar 24 13:19:13 IST 2025,GET,http://127.0.0.1:9090/var/www/.env,404,Not Found,1,161,287
4203,Mon Mar 24 13:19:13 IST 2025,Mon Mar 24 13:19:13 IST 2025,GET,http://127.0.0.1:9090/var/www/html/.env,404,Not Found,4,161,292
4204,Mon Mar 24 13:19:13 IST 2025,Mon Mar 24 13:19:13 IST 2025,GET,http://127.0.0.1:9090/var/www/html/config/.env,404,Not Found,3,161,299
4205,Mon Mar 24 13:19:13 IST 2025,Mon Mar 24 13:19:13 IST 2025,GET,http://127.0.0.1:9090/lfm.php,404,Not Found,1,161,282
4206,Mon Mar 24 13:19:13 IST 2025,Mon Mar 24 13:19:13 IST 2025,GET,http://127.0.0.1:9090/.idea/WebServers.xml,404,Not Found,3,161,295
4207,Mon Mar 24 13:19:13 IST 2025,Mon Mar 24 13:19:13 IST 2025,GET,http://127.0.0.1:9090/config/databases.yml,404,Not Found,2,161,295
4208,Mon Mar 24 13:19:13 IST 2025,Mon Mar 24 13:19:13 IST 2025,GET,http://127.0.0.1:9090/login.php,200,OK,4,272,1523
4210,Mon Mar 24 13:19:13 IST 2025,Mon Mar 24 13:19:13 IST 2025,GET,http://127.0.0.1:9090/actuator/health,404,Not Found,7,161,290
4211,Mon Mar 24 13:19:13 IST 2025,Mon Mar 24 13:19:13 IST 2025,GET,http://127.0.0.1:9090/config/database.yml,404,Not Found,1,161,294
4212,Mon Mar 24 13:19:13 IST 2025,Mon Mar 24 13:19:13 IST 2025,POST,http://127.0.0.1:9090/login.php,200,OK,3,272,1562
4213,Mon Mar 24 13:19:13 IST 2025,Mon Mar 24 13:19:13 IST 2025,GET,http://127.0.0.1:9090/setup.php,200,OK,6,272,4075
4215,Mon Mar 24 13:19:13 IST 2025,Mon Mar 24 13:19:13 IST 2025,GET,http://127.0.0.1:9090/actuator/health,404,Not Found,6,161,290
4216,Mon Mar 24 13:19:13 IST 2025,Mon Mar 24 13:19:13 IST 2025,GET,http://127.0.0.1:9090/.git/config,404,Not Found,6,161,286
4217,Mon Mar 24 13:19:13 IST 2025,Mon Mar 24 13:19:13 IST 2025,GET,http://127.0.0.1:9090/.svn/entries,404,Not Found,4,161,287
